DATUM,STATIONS_ID,MESS_DATUM,QN_952,SD_DUETT,SD_UN_DUETT,eor
2024-06-12 03:00:00,18379,2024061203,502,0,0,eor
2024-06-12 04:00:00,18379,2024061204,503,0,0,eor
2024-06-12 05:00:00,18379,2024061205,503,52,6,eor
2024-06-12 06:00:00,18379,2024061206,503,60,0,eor
2024-06-12 07:00:00,18379,2024061207,503,60,0,eor
2024-06-12 08:00:00,18379,2024061208,503,60,0,eor
2024-06-12 09:00:00,18379,2024061209,503,60,0,eor
2024-06-12 10:00:00,18379,2024061210,503,60,0,eor
2024-06-12 11:00:00,18379,2024061211,503,46,7,eor
2024-06-12 12:00:00,18379,2024061212,503,-999,-999,eor
2024-06-12 13:00:00,18379,2024061213,503,57,17,eor
2024-06-12 14:00:00,18379,2024061214,503,26,10,eor
2024-06-12 15:00:00,18379,2024061215,503,12,4,eor
2024-06-12 16:00:00,18379,2024061216,503,0,0,eor
2024-06-12 17:00:00,18379,2024061217,503,0,0,eor
2024-06-12 18:00:00,18379,2024061218,503,0,0,eor
2024-06-12 19:00:00,18379,2024061219,503,0,0,eor
2024-06-12 20:00:00,18379,2024061220,503,0,0,eor
2024-06-12 21:00:00,18379,2024061221,502,0,0,eor
2024-06-12 22:00:00,18379,2024061222,500,0,0,eor
2024-06-12 23:00:00,18379,2024061223,500,0,0,eor
2024-06-13 00:00:00,18379,2024061300,500,0,0,eor
2024-06-13 01:00:00,18379,2024061301,500,0,0,eor
2024-06-13 02:00:00,18379,2024061302,500,0,0,eor
2024-06-13 03:00:00,18379,2024061303,502,0,0,eor
2024-06-13 04:00:00,18379,2024061304,503,0,0,eor
2024-06-13 05:00:00,18379,2024061305,503,32,17,eor
2024-06-13 06:00:00,18379,2024061306,503,26,8,eor
2024-06-13 07:00:00,18379,2024061307,503,60,0,eor
2024-06-13 08:00:00,18379,2024061308,503,60,0,eor
2024-06-13 09:00:00,18379,2024061309,503,60,0,eor
2024-06-13 10:00:00,18379,2024061310,503,60,0,eor
2024-06-13 11:00:00,18379,2024061311,503,60,0,eor
2024-06-13 12:00:00,18379,2024061312,503,41,5,eor
2024-06-13 13:00:00,18379,2024061313,503,46,6,eor
2024-06-13 14:00:00,18379,2024061314,503,56,18,eor
2024-06-13 15:00:00,18379,2024061315,503,60,1,eor
2024-06-13 16:00:00,18379,2024061316,503,60,2,eor
2024-06-13 17:00:00,18379,2024061317,503,60,0,eor
2024-06-13 18:00:00,18379,2024061318,503,60,0,eor
2024-06-13 19:00:00,18379,2024061319,503,17,4,eor
2024-06-13 20:00:00,18379,2024061320,503,0,0,eor
2024-06-13 21:00:00,18379,2024061321,502,0,0,eor
2024-06-13 22:00:00,18379,2024061322,500,0,0,eor
2024-06-13 23:00:00,18379,2024061323,500,0,0,eor
2024-06-14 00:00:00,18379,2024061400,500,0,0,eor
2024-06-14 01:00:00,18379,2024061401,500,0,0,eor
2024-06-14 02:00:00,18379,2024061402,500,0,0,eor
2024-06-14 03:00:00,18379,2024061403,502,0,0,eor
2024-06-14 04:00:00,18379,2024061404,503,0,0,eor
2024-06-14 05:00:00,18379,2024061405,503,0,0,eor
2024-06-14 06:00:00,18379,2024061406,503,0,0,eor
2024-06-14 07:00:00,18379,2024061407,503,0,0,eor
2024-06-14 08:00:00,18379,2024061408,503,0,0,eor
2024-06-14 09:00:00,18379,2024061409,503,0,0,eor
2024-06-14 10:00:00,18379,2024061410,503,0,0,eor
2024-06-14 11:00:00,18379,2024061411,503,0,0,eor
2024-06-14 12:00:00,18379,2024061412,503,0,0,eor
2024-06-14 13:00:00,18379,2024061413,503,0,0,eor
2024-06-14 14:00:00,18379,2024061414,503,0,0,eor
2024-06-14 15:00:00,18379,2024061415,503,0,0,eor
2024-06-14 16:00:00,18379,2024061416,503,0,0,eor
2024-06-14 17:00:00,18379,2024061417,503,0,0,eor
2024-06-14 18:00:00,18379,2024061418,503,0,0,eor
2024-06-14 19:00:00,18379,2024061419,503,0,5,eor
2024-06-14 20:00:00,18379,2024061420,503,2,4,eor
2024-06-14 21:00:00,18379,2024061421,502,0,0,eor
2024-06-14 22:00:00,18379,2024061422,500,0,0,eor
2024-06-14 23:00:00,18379,2024061423,500,0,0,eor
2024-06-15 00:00:00,18379,2024061500,500,0,0,eor
2024-06-15 01:00:00,18379,2024061501,500,0,0,eor
2024-06-15 02:00:00,18379,2024061502,500,0,0,eor
2024-06-15 03:00:00,18379,2024061503,502,0,0,eor
2024-06-15 04:00:00,18379,2024061504,503,0,0,eor
2024-06-15 05:00:00,18379,2024061505,503,0,0,eor
2024-06-15 06:00:00,18379,2024061506,503,0,0,eor
2024-06-15 07:00:00,18379,2024061507,503,0,0,eor
2024-06-15 08:00:00,18379,2024061508,503,42,4,eor
2024-06-15 09:00:00,18379,2024061509,503,0,2,eor
2024-06-15 10:00:00,18379,2024061510,503,28,4,eor
2024-06-15 11:00:00,18379,2024061511,503,34,7,eor
2024-06-15 12:00:00,18379,2024061512,503,60,0,eor
2024-06-15 13:00:00,18379,2024061513,503,56,4,eor
2024-06-15 14:00:00,18379,2024061514,503,53,6,eor
2024-06-15 15:00:00,18379,2024061515,503,60,0,eor
2024-06-15 16:00:00,18379,2024061516,503,48,7,eor
2024-06-15 17:00:00,18379,2024061517,503,60,0,eor
2024-06-15 18:00:00,18379,2024061518,503,49,10,eor
2024-06-15 19:00:00,18379,2024061519,503,11,14,eor
2024-06-15 20:00:00,18379,2024061520,503,0,4,eor
2024-06-15 21:00:00,18379,2024061521,502,0,0,eor
2024-06-15 22:00:00,18379,2024061522,500,0,0,eor
2024-06-15 23:00:00,18379,2024061523,500,0,0,eor
2024-06-16 00:00:00,18379,2024061600,500,0,0,eor
2024-06-16 01:00:00,18379,2024061601,500,0,0,eor
2024-06-16 02:00:00,18379,2024061602,500,0,0,eor
2024-06-16 03:00:00,18379,2024061603,502,0,0,eor
2024-06-16 04:00:00,18379,2024061604,503,0,0,eor
2024-06-16 05:00:00,18379,2024061605,503,0,4,eor
2024-06-16 06:00:00,18379,2024061606,503,17,9,eor
2024-06-16 07:00:00,18379,2024061607,503,60,0,eor
2024-06-16 08:00:00,18379,2024061608,503,60,0,eor
2024-06-16 09:00:00,18379,2024061609,503,60,0,eor
2024-06-16 10:00:00,18379,2024061610,503,60,0,eor
2024-06-16 11:00:00,18379,2024061611,503,60,0,eor
2024-06-16 12:00:00,18379,2024061612,503,44,14,eor
2024-06-16 13:00:00,18379,2024061613,503,48,4,eor
2024-06-16 14:00:00,18379,2024061614,503,59,3,eor
2024-06-16 15:00:00,18379,2024061615,503,57,6,eor
2024-06-16 16:00:00,18379,2024061616,503,1,1,eor
2024-06-16 17:00:00,18379,2024061617,503,0,0,eor
2024-06-16 18:00:00,18379,2024061618,503,0,0,eor
2024-06-16 19:00:00,18379,2024061619,503,0,0,eor
2024-06-16 20:00:00,18379,2024061620,503,0,0,eor
2024-06-16 21:00:00,18379,2024061621,502,0,0,eor
2024-06-16 22:00:00,18379,2024061622,500,0,0,eor
2024-06-16 23:00:00,18379,2024061623,500,0,0,eor
2024-06-17 00:00:00,18379,2024061700,500,0,0,eor
2024-06-17 01:00:00,18379,2024061701,500,0,0,eor
2024-06-17 02:00:00,18379,2024061702,500,0,0,eor
2024-06-17 03:00:00,18379,2024061703,502,0,0,eor
2024-06-17 04:00:00,18379,2024061704,503,0,0,eor
2024-06-17 05:00:00,18379,2024061705,503,0,0,eor
2024-06-17 06:00:00,18379,2024061706,503,0,0,eor
2024-06-17 07:00:00,18379,2024061707,503,12,9,eor
2024-06-17 08:00:00,18379,2024061708,503,54,6,eor
2024-06-17 09:00:00,18379,2024061709,503,60,6,eor
2024-06-17 10:00:00,18379,2024061710,503,13,8,eor
2024-06-17 11:00:00,18379,2024061711,503,0,0,eor
2024-06-17 12:00:00,18379,2024061712,503,0,0,eor
2024-06-17 13:00:00,18379,2024061713,503,0,0,eor
2024-06-17 14:00:00,18379,2024061714,503,0,6,eor
2024-06-17 15:00:00,18379,2024061715,503,0,0,eor
2024-06-17 16:00:00,18379,2024061716,503,0,0,eor
2024-06-17 17:00:00,18379,2024061717,503,0,0,eor
2024-06-17 18:00:00,18379,2024061718,503,0,2,eor
2024-06-17 19:00:00,18379,2024061719,503,0,0,eor
2024-06-17 20:00:00,18379,2024061720,503,0,4,eor
2024-06-17 21:00:00,18379,2024061721,502,0,0,eor
2024-06-17 22:00:00,18379,2024061722,500,0,0,eor
2024-06-17 23:00:00,18379,2024061723,500,0,0,eor
2024-06-18 00:00:00,18379,2024061800,500,0,0,eor
2024-06-18 01:00:00,18379,2024061801,500,0,0,eor
2024-06-18 02:00:00,18379,2024061802,500,0,0,eor
2024-06-18 03:00:00,18379,2024061803,502,0,0,eor
2024-06-18 04:00:00,18379,2024061804,503,0,0,eor
2024-06-18 05:00:00,18379,2024061805,503,42,12,eor
2024-06-18 06:00:00,18379,2024061806,503,60,4,eor
2024-06-18 07:00:00,18379,2024061807,503,40,2,eor
2024-06-18 08:00:00,18379,2024061808,503,60,0,eor
2024-06-18 09:00:00,18379,2024061809,503,60,0,eor
2024-06-18 10:00:00,18379,2024061810,503,60,0,eor
2024-06-18 11:00:00,18379,2024061811,503,60,0,eor
2024-06-18 12:00:00,18379,2024061812,503,60,0,eor
2024-06-18 13:00:00,18379,2024061813,503,56,3,eor
2024-06-18 14:00:00,18379,2024061814,503,60,3,eor
2024-06-18 15:00:00,18379,2024061815,503,16,4,eor
2024-06-18 16:00:00,18379,2024061816,503,60,0,eor
2024-06-18 17:00:00,18379,2024061817,503,59,1,eor
2024-06-18 18:00:00,18379,2024061818,503,24,6,eor
2024-06-18 19:00:00,18379,2024061819,503,0,0,eor
2024-06-18 20:00:00,18379,2024061820,502,0,0,eor
2024-06-18 21:00:00,18379,2024061821,502,0,0,eor
2024-06-18 22:00:00,18379,2024061822,500,0,0,eor
2024-06-18 23:00:00,18379,2024061823,500,0,0,eor
2024-06-19 00:00:00,18379,2024061900,500,0,0,eor
2024-06-19 01:00:00,18379,2024061901,500,0,0,eor
2024-06-19 02:00:00,18379,2024061902,500,0,0,eor
2024-06-19 03:00:00,18379,2024061903,502,0,0,eor
2024-06-19 04:00:00,18379,2024061904,503,0,0,eor
2024-06-19 05:00:00,18379,2024061905,503,0,0,eor
2024-06-19 06:00:00,18379,2024061906,503,0,0,eor
2024-06-19 07:00:00,18379,2024061907,503,14,2,eor
2024-06-19 08:00:00,18379,2024061908,503,0,0,eor
2024-06-19 09:00:00,18379,2024061909,503,15,1,eor
2024-06-19 10:00:00,18379,2024061910,503,48,3,eor
2024-06-19 11:00:00,18379,2024061911,503,60,0,eor
2024-06-19 12:00:00,18379,2024061912,503,60,0,eor
2024-06-19 13:00:00,18379,2024061913,503,45,0,eor
2024-06-19 14:00:00,18379,2024061914,503,60,1,eor
2024-06-19 15:00:00,18379,2024061915,503,60,0,eor
2024-06-19 16:00:00,18379,2024061916,503,44,8,eor
2024-06-19 17:00:00,18379,2024061917,503,10,16,eor
2024-06-19 18:00:00,18379,2024061918,503,0,0,eor
2024-06-19 19:00:00,18379,2024061919,503,0,0,eor
2024-06-19 20:00:00,18379,2024061920,503,0,0,eor
2024-06-19 21:00:00,18379,2024061921,502,0,0,eor
2024-06-19 22:00:00,18379,2024061922,500,0,0,eor
2024-06-19 23:00:00,18379,2024061923,500,0,0,eor
2024-06-20 00:00:00,18379,2024062000,500,0,0,eor
2024-06-20 01:00:00,18379,2024062001,500,0,0,eor
2024-06-20 02:00:00,18379,2024062002,500,0,0,eor
2024-06-20 03:00:00,18379,2024062003,502,0,0,eor
2024-06-20 04:00:00,18379,2024062004,503,0,0,eor
2024-06-20 05:00:00,18379,2024062005,503,0,0,eor
2024-06-20 06:00:00,18379,2024062006,503,0,0,eor
2024-06-20 07:00:00,18379,2024062007,503,0,8,eor
2024-06-20 08:00:00,18379,2024062008,503,0,2,eor
2024-06-20 09:00:00,18379,2024062009,503,8,6,eor
2024-06-20 10:00:00,18379,2024062010,503,46,2,eor
2024-06-20 11:00:00,18379,2024062011,503,0,0,eor
2024-06-20 12:00:00,18379,2024062012,503,0,0,eor
2024-06-20 13:00:00,18379,2024062013,503,0,0,eor
2024-06-20 14:00:00,18379,2024062014,503,16,16,eor
2024-06-20 15:00:00,18379,2024062015,503,38,8,eor
2024-06-20 16:00:00,18379,2024062016,503,19,7,eor
2024-06-20 17:00:00,18379,2024062017,503,15,6,eor
2024-06-20 18:00:00,18379,2024062018,503,0,0,eor
2024-06-20 19:00:00,18379,2024062019,503,0,0,eor
2024-06-20 20:00:00,18379,2024062020,503,0,0,eor
2024-06-20 21:00:00,18379,2024062021,502,0,0,eor
2024-06-20 22:00:00,18379,2024062022,500,0,0,eor
2024-06-20 23:00:00,18379,2024062023,500,0,0,eor
2024-06-21 00:00:00,18379,2024062100,500,0,0,eor
2024-06-21 01:00:00,18379,2024062101,500,0,0,eor
2024-06-21 02:00:00,18379,2024062102,500,0,0,eor
2024-06-21 03:00:00,18379,2024062103,502,0,0,eor
2024-06-21 04:00:00,18379,2024062104,503,0,0,eor
2024-06-21 05:00:00,18379,2024062105,503,14,15,eor
2024-06-21 06:00:00,18379,2024062106,503,0,0,eor
2024-06-21 07:00:00,18379,2024062107,503,0,0,eor
2024-06-21 08:00:00,18379,2024062108,503,0,0,eor
2024-06-21 09:00:00,18379,2024062109,503,0,0,eor
2024-06-21 10:00:00,18379,2024062110,503,0,0,eor
2024-06-21 11:00:00,18379,2024062111,503,0,0,eor
2024-06-21 12:00:00,18379,2024062112,503,3,0,eor
2024-06-21 13:00:00,18379,2024062113,503,59,1,eor
2024-06-21 14:00:00,18379,2024062114,503,48,0,eor
2024-06-21 15:00:00,18379,2024062115,503,6,5,eor
2024-06-21 16:00:00,18379,2024062116,503,0,0,eor
2024-06-21 17:00:00,18379,2024062117,503,0,0,eor
2024-06-21 18:00:00,18379,2024062118,503,0,0,eor
2024-06-21 19:00:00,18379,2024062119,503,0,0,eor
2024-06-21 20:00:00,18379,2024062120,502,0,0,eor
2024-06-21 21:00:00,18379,2024062121,502,0,0,eor
2024-06-21 22:00:00,18379,2024062122,500,0,0,eor
2024-06-21 23:00:00,18379,2024062123,500,0,0,eor
2024-06-22 00:00:00,18379,2024062200,500,0,0,eor
2024-06-22 01:00:00,18379,2024062201,500,0,0,eor
2024-06-22 02:00:00,18379,2024062202,500,0,0,eor
2024-06-22 03:00:00,18379,2024062203,502,0,0,eor
2024-06-22 04:00:00,18379,2024062204,502,0,0,eor
2024-06-22 05:00:00,18379,2024062205,503,0,10,eor
2024-06-22 06:00:00,18379,2024062206,503,0,19,eor
2024-06-22 07:00:00,18379,2024062207,503,40,4,eor
2024-06-22 08:00:00,18379,2024062208,503,60,0,eor
2024-06-22 09:00:00,18379,2024062209,503,60,0,eor
2024-06-22 10:00:00,18379,2024062210,503,7,2,eor
2024-06-22 11:00:00,18379,2024062211,503,0,0,eor
2024-06-22 12:00:00,18379,2024062212,503,11,7,eor
2024-06-22 13:00:00,18379,2024062213,503,0,0,eor
2024-06-22 14:00:00,18379,2024062214,503,0,0,eor
2024-06-22 15:00:00,18379,2024062215,503,0,0,eor
2024-06-22 16:00:00,18379,2024062216,503,0,0,eor
2024-06-22 17:00:00,18379,2024062217,503,20,4,eor
2024-06-22 18:00:00,18379,2024062218,503,21,6,eor
2024-06-22 19:00:00,18379,2024062219,503,0,0,eor
2024-06-22 20:00:00,18379,2024062220,503,0,0,eor
2024-06-22 21:00:00,18379,2024062221,502,0,0,eor
2024-06-22 22:00:00,18379,2024062222,500,0,0,eor
2024-06-22 23:00:00,18379,2024062223,500,0,0,eor
2024-06-23 00:00:00,18379,2024062300,500,0,0,eor
2024-06-23 01:00:00,18379,2024062301,500,0,0,eor
2024-06-23 02:00:00,18379,2024062302,500,0,0,eor
2024-06-23 03:00:00,18379,2024062303,502,0,0,eor
2024-06-23 04:00:00,18379,2024062304,503,0,0,eor
2024-06-23 05:00:00,18379,2024062305,503,0,0,eor
2024-06-23 06:00:00,18379,2024062306,503,0,0,eor
2024-06-23 07:00:00,18379,2024062307,503,0,0,eor
2024-06-23 08:00:00,18379,2024062308,503,35,3,eor
2024-06-23 09:00:00,18379,2024062309,503,60,2,eor
2024-06-23 10:00:00,18379,2024062310,503,0,0,eor
2024-06-23 11:00:00,18379,2024062311,503,0,0,eor
2024-06-23 12:00:00,18379,2024062312,503,0,5,eor
2024-06-23 13:00:00,18379,2024062313,503,51,2,eor
2024-06-23 14:00:00,18379,2024062314,503,60,0,eor
2024-06-23 15:00:00,18379,2024062315,503,53,12,eor
2024-06-23 16:00:00,18379,2024062316,503,0,0,eor
2024-06-23 17:00:00,18379,2024062317,503,0,0,eor
2024-06-23 18:00:00,18379,2024062318,503,0,0,eor
2024-06-23 19:00:00,18379,2024062319,503,0,0,eor
2024-06-23 20:00:00,18379,2024062320,503,0,0,eor
2024-06-23 21:00:00,18379,2024062321,502,0,0,eor
2024-06-23 22:00:00,18379,2024062322,500,0,0,eor
2024-06-23 23:00:00,18379,2024062323,500,0,0,eor
2024-06-24 00:00:00,18379,2024062400,500,0,0,eor
2024-06-24 01:00:00,18379,2024062401,500,0,0,eor
2024-06-24 02:00:00,18379,2024062402,500,0,0,eor
2024-06-24 03:00:00,18379,2024062403,502,0,0,eor
2024-06-24 04:00:00,18379,2024062404,503,0,0,eor
2024-06-24 05:00:00,18379,2024062405,503,41,12,eor
2024-06-24 06:00:00,18379,2024062406,503,60,0,eor
2024-06-24 07:00:00,18379,2024062407,503,60,0,eor
2024-06-24 08:00:00,18379,2024062408,503,60,0,eor
2024-06-24 09:00:00,18379,2024062409,503,60,0,eor
2024-06-24 10:00:00,18379,2024062410,503,60,0,eor
2024-06-24 11:00:00,18379,2024062411,503,60,0,eor
2024-06-24 12:00:00,18379,2024062412,503,60,6,eor
2024-06-24 13:00:00,18379,2024062413,503,15,18,eor
2024-06-24 14:00:00,18379,2024062414,503,33,10,eor
2024-06-24 15:00:00,18379,2024062415,503,19,11,eor
2024-06-24 16:00:00,18379,2024062416,503,6,17,eor
2024-06-24 17:00:00,18379,2024062417,503,60,0,eor
2024-06-24 18:00:00,18379,2024062418,503,60,0,eor
2024-06-24 19:00:00,18379,2024062419,503,53,6,eor
2024-06-24 20:00:00,18379,2024062420,503,6,12,eor
2024-06-24 21:00:00,18379,2024062421,502,0,0,eor
2024-06-24 22:00:00,18379,2024062422,500,0,0,eor
2024-06-24 23:00:00,18379,2024062423,500,0,0,eor
2024-06-25 00:00:00,18379,2024062500,500,0,0,eor
2024-06-25 01:00:00,18379,2024062501,500,0,0,eor
2024-06-25 02:00:00,18379,2024062502,500,0,0,eor
2024-06-25 03:00:00,18379,2024062503,502,0,0,eor
2024-06-25 04:00:00,18379,2024062504,503,0,0,eor
2024-06-25 05:00:00,18379,2024062505,503,48,8,eor
2024-06-25 06:00:00,18379,2024062506,503,60,0,eor
2024-06-25 07:00:00,18379,2024062507,503,60,0,eor
2024-06-25 08:00:00,18379,2024062508,503,60,0,eor
2024-06-25 09:00:00,18379,2024062509,503,60,0,eor
2024-06-25 10:00:00,18379,2024062510,503,60,0,eor
2024-06-25 11:00:00,18379,2024062511,503,60,0,eor
2024-06-25 12:00:00,18379,2024062512,503,60,0,eor
2024-06-25 13:00:00,18379,2024062513,503,60,0,eor
2024-06-25 14:00:00,18379,2024062514,503,60,0,eor
2024-06-25 15:00:00,18379,2024062515,503,60,0,eor
2024-06-25 16:00:00,18379,2024062516,503,60,0,eor
2024-06-25 17:00:00,18379,2024062517,503,60,0,eor
2024-06-25 18:00:00,18379,2024062518,503,60,0,eor
2024-06-25 19:00:00,18379,2024062519,503,60,4,eor
2024-06-25 20:00:00,18379,2024062520,503,8,6,eor
2024-06-25 21:00:00,18379,2024062521,502,0,0,eor
2024-06-25 22:00:00,18379,2024062522,500,0,0,eor
2024-06-25 23:00:00,18379,2024062523,500,0,0,eor
2024-06-26 00:00:00,18379,2024062600,500,0,0,eor
2024-06-26 01:00:00,18379,2024062601,500,0,0,eor
2024-06-26 02:00:00,18379,2024062602,500,0,0,eor
2024-06-26 03:00:00,18379,2024062603,502,0,0,eor
2024-06-26 04:00:00,18379,2024062604,503,0,0,eor
2024-06-26 05:00:00,18379,2024062605,503,33,11,eor
2024-06-26 06:00:00,18379,2024062606,503,58,6,eor
2024-06-26 07:00:00,18379,2024062607,503,60,0,eor
2024-06-26 08:00:00,18379,2024062608,503,60,0,eor
2024-06-26 09:00:00,18379,2024062609,503,60,0,eor
2024-06-26 10:00:00,18379,2024062610,503,60,0,eor
2024-06-26 11:00:00,18379,2024062611,503,60,2,eor
2024-06-26 12:00:00,18379,2024062612,503,43,2,eor
2024-06-26 13:00:00,18379,2024062613,503,13,1,eor
2024-06-26 14:00:00,18379,2024062614,503,0,0,eor
2024-06-26 15:00:00,18379,2024062615,503,0,0,eor
2024-06-26 16:00:00,18379,2024062616,503,0,0,eor
2024-06-26 17:00:00,18379,2024062617,503,0,0,eor
2024-06-26 18:00:00,18379,2024062618,503,60,16,eor
2024-06-26 19:00:00,18379,2024062619,503,60,20,eor
2024-06-26 20:00:00,18379,2024062620,503,9,10,eor
2024-06-26 21:00:00,18379,2024062621,502,0,0,eor
2024-06-26 22:00:00,18379,2024062622,500,0,0,eor
2024-06-26 23:00:00,18379,2024062623,500,0,0,eor
2024-06-27 00:00:00,18379,2024062700,500,0,0,eor
2024-06-27 01:00:00,18379,2024062701,500,0,0,eor
2024-06-27 02:00:00,18379,2024062702,500,0,0,eor
2024-06-27 03:00:00,18379,2024062703,502,0,0,eor
2024-06-27 04:00:00,18379,2024062704,503,0,1,eor
2024-06-27 05:00:00,18379,2024062705,503,0,8,eor
2024-06-27 06:00:00,18379,2024062706,503,25,6,eor
2024-06-27 07:00:00,18379,2024062707,503,15,5,eor
2024-06-27 08:00:00,18379,2024062708,500,-999,-999,eor
2024-06-27 09:00:00,18379,2024062709,500,-999,-999,eor
2024-06-27 10:00:00,18379,2024062710,503,60,0,eor
2024-06-27 11:00:00,18379,2024062711,503,17,4,eor
2024-06-27 12:00:00,18379,2024062712,503,45,1,eor
2024-06-27 13:00:00,18379,2024062713,503,45,0,eor
2024-06-27 14:00:00,18379,2024062714,503,50,2,eor
2024-06-27 15:00:00,18379,2024062715,503,50,10,eor
2024-06-27 16:00:00,18379,2024062716,503,54,18,eor
2024-06-27 17:00:00,18379,2024062717,503,38,10,eor
2024-06-27 18:00:00,18379,2024062718,503,2,1,eor
2024-06-27 19:00:00,18379,2024062719,503,7,8,eor
2024-06-27 20:00:00,18379,2024062720,503,0,0,eor
2024-06-27 21:00:00,18379,2024062721,502,0,0,eor
2024-06-27 22:00:00,18379,2024062722,500,0,0,eor
2024-06-27 23:00:00,18379,2024062723,500,0,0,eor
2024-06-28 00:00:00,18379,2024062800,500,0,0,eor
2024-06-28 01:00:00,18379,2024062801,500,0,0,eor
2024-06-28 02:00:00,18379,2024062802,500,0,0,eor
2024-06-28 03:00:00,18379,2024062803,502,0,0,eor
2024-06-28 04:00:00,18379,2024062804,503,0,0,eor
2024-06-28 05:00:00,18379,2024062805,503,24,15,eor
2024-06-28 06:00:00,18379,2024062806,503,17,7,eor
2024-06-28 07:00:00,18379,2024062807,503,15,8,eor
2024-06-28 08:00:00,18379,2024062808,503,9,3,eor
2024-06-28 09:00:00,18379,2024062809,503,22,7,eor
2024-06-28 10:00:00,18379,2024062810,503,52,3,eor
2024-06-28 11:00:00,18379,2024062811,503,32,0,eor
2024-06-28 12:00:00,18379,2024062812,503,14,8,eor
2024-06-28 13:00:00,18379,2024062813,503,30,2,eor
2024-06-28 14:00:00,18379,2024062814,503,42,7,eor
2024-06-28 15:00:00,18379,2024062815,503,60,0,eor
2024-06-28 16:00:00,18379,2024062816,503,60,0,eor
2024-06-28 17:00:00,18379,2024062817,503,59,2,eor
2024-06-28 18:00:00,18379,2024062818,503,21,16,eor
2024-06-28 19:00:00,18379,2024062819,503,47,10,eor
2024-06-28 20:00:00,18379,2024062820,503,0,1,eor
2024-06-28 21:00:00,18379,2024062821,502,0,0,eor
2024-06-28 22:00:00,18379,2024062822,500,0,0,eor
2024-06-28 23:00:00,18379,2024062823,500,0,0,eor
2024-06-29 00:00:00,18379,2024062900,500,0,0,eor
2024-06-29 01:00:00,18379,2024062901,500,0,0,eor
2024-06-29 02:00:00,18379,2024062902,500,0,0,eor
2024-06-29 03:00:00,18379,2024062903,502,0,0,eor
2024-06-29 04:00:00,18379,2024062904,503,0,0,eor
2024-06-29 05:00:00,18379,2024062905,503,29,4,eor
2024-06-29 06:00:00,18379,2024062906,503,60,0,eor
2024-06-29 07:00:00,18379,2024062907,503,60,0,eor
2024-06-29 08:00:00,18379,2024062908,503,60,0,eor
2024-06-29 09:00:00,18379,2024062909,503,60,0,eor
2024-06-29 10:00:00,18379,2024062910,503,51,12,eor
2024-06-29 11:00:00,18379,2024062911,503,60,0,eor
2024-06-29 12:00:00,18379,2024062912,503,60,0,eor
2024-06-29 13:00:00,18379,2024062913,503,59,0,eor
2024-06-29 14:00:00,18379,2024062914,503,43,7,eor
2024-06-29 15:00:00,18379,2024062915,503,3,8,eor
2024-06-29 16:00:00,18379,2024062916,503,8,8,eor
2024-06-29 17:00:00,18379,2024062917,503,0,0,eor
2024-06-29 18:00:00,18379,2024062918,503,0,0,eor
2024-06-29 19:00:00,18379,2024062919,503,0,0,eor
2024-06-29 20:00:00,18379,2024062920,503,0,0,eor
2024-06-29 21:00:00,18379,2024062921,502,0,0,eor
2024-06-29 22:00:00,18379,2024062922,500,0,0,eor
2024-06-29 23:00:00,18379,2024062923,500,0,0,eor
2024-06-30 00:00:00,18379,2024063000,500,0,0,eor
2024-06-30 01:00:00,18379,2024063001,500,0,0,eor
2024-06-30 02:00:00,18379,2024063002,500,0,0,eor
2024-06-30 03:00:00,18379,2024063003,502,0,0,eor
2024-06-30 04:00:00,18379,2024063004,502,0,0,eor
2024-06-30 05:00:00,18379,2024063005,503,0,0,eor
2024-06-30 06:00:00,18379,2024063006,503,13,4,eor
2024-06-30 07:00:00,18379,2024063007,503,1,0,eor
2024-06-30 08:00:00,18379,2024063008,503,0,0,eor
2024-06-30 09:00:00,18379,2024063009,503,0,0,eor
2024-06-30 10:00:00,18379,2024063010,503,0,0,eor
2024-06-30 11:00:00,18379,2024063011,503,0,0,eor
2024-06-30 12:00:00,18379,2024063012,503,0,0,eor
2024-06-30 13:00:00,18379,2024063013,503,0,0,eor
2024-06-30 14:00:00,18379,2024063014,503,0,0,eor
2024-06-30 15:00:00,18379,2024063015,503,0,0,eor
2024-06-30 16:00:00,18379,2024063016,503,0,0,eor
2024-06-30 17:00:00,18379,2024063017,503,0,0,eor
2024-06-30 18:00:00,18379,2024063018,503,0,0,eor
2024-06-30 19:00:00,18379,2024063019,503,0,0,eor
2024-06-30 20:00:00,18379,2024063020,503,0,0,eor
2024-06-30 21:00:00,18379,2024063021,502,0,0,eor
2024-06-30 22:00:00,18379,2024063022,500,0,0,eor
2024-06-30 23:00:00,18379,2024063023,500,0,0,eor
2024-07-01 00:00:00,18379,2024070100,500,0,0,eor
2024-07-01 01:00:00,18379,2024070101,500,0,0,eor
2024-07-01 02:00:00,18379,2024070102,500,0,0,eor
2024-07-01 03:00:00,18379,2024070103,502,0,0,eor
2024-07-01 04:00:00,18379,2024070104,502,0,0,eor
2024-07-01 05:00:00,18379,2024070105,503,3,4,eor
2024-07-01 06:00:00,18379,2024070106,503,0,0,eor
2024-07-01 07:00:00,18379,2024070107,503,0,0,eor
2024-07-01 08:00:00,18379,2024070108,503,14,4,eor
2024-07-01 09:00:00,18379,2024070109,503,6,7,eor
2024-07-01 10:00:00,18379,2024070110,503,2,8,eor
